DeviceID,RSSI,Distance,ScaledDistance,PredictedDistance,RiskLevel
Device_1,-96,630.957344480193,0.6309532037070337,100.58841705322266,Very Low
Device_1,-60,10.0,0.0099888918926673,129.54209899902344,Very Low
Device_1,-73,44.6683592150963,0.0446576400975164,112.00789642333984,Very Low
Device_1,-94,501.18723362727246,0.5011816367931838,104.85293579101562,Very Low
Device_1,-28,0.251188643150958,0.0002399711511285,123.31118774414062,Very Low
Device_1,-29,0.2818382931264453,0.0002706211450026,109.1423568725586,Very Low
Device_1,-89,281.8382931264455,0.2818302351291504,101.89686584472656,Very Low
Device_1,-67,22.3872113856834,0.0223762422667079,111.48465728759766,Very Low
Device_1,-68,25.118864315095795,0.0251079258461142,105.07522583007812,Very Low
Device_1,-53,4.466835921509632,0.0044556657303583,101.62934112548828,Very Low
Device_1,-78,79.43282347242814,0.0794224944229294,99.40453338623048,Low
Device_1,-39,0.8912509381337456,0.0008800406278089,101.93489074707033,Very Low
Device_1,-13,0.0446683592150963,3.3448549970980035e-05,99.91120147705078,Low
Device_1,-64,15.848931924611133,0.0158378894441104,98.72657775878906,Low
Device_1,-2,0.0125892541179416,1.3690849363076802e-06,99.10546875,Low
Device_1,-57,7.079457843841379,0.0070683169671191,98.6422119140625,Low
Device_1,-15,0.0562341325190349,4.501445304648557e-05,98.74021911621094,Low
Device_1,-10,0.0316227766016837,2.0402820982080772e-05,98.60445404052734,Low
Device_1,-66,19.9526231496888,0.0199416267138775,98.4984130859375,Low
Device_1,-36,0.6309573444801932,0.0006197441135804,99.38970947265624,Low
Device_1,-2,0.0125892541179416,1.3690849363076802e-06,98.94764709472656,Low
Device_1,-54,5.011872336272722,0.0050007082605992,98.66520690917967,Low
Device_1,-23,0.1412537544622754,0.0001300350289362,98.76788330078124,Low
Device_1,-98,794.3282347242813,0.7943259270232268,98.6200714111328,Low
Device_1,-100,1000.0,1.0,141.25775146484375,Very Low
Device_1,-96,630.957344480193,0.6309532037070337,162.03221130371094,Very Low
Device_1,-11,0.0354813389233575,2.4261426598021624e-05,146.8656463623047,Very Low
Device_1,-87,223.872113856834,0.2238634054610127,118.68360900878906,Very Low
Device_1,-74,50.11872336272722,0.050108065399925,114.33043670654295,Very Low
Device_1,-92,398.1071705534973,0.3981004171291011,107.03339385986328,Very Low
Device_1,-22,0.1258925411794167,0.0001146736432958,118.29901885986328,Very Low
Device_1,-86,199.52623149688787,0.1995172499327086,107.80423736572266,Very Low
Device_1,-11,0.0354813389233575,2.4261426598021624e-05,109.96734619140624,Very Low
Device_1,-59,8.912509381337454,0.0089013890720225,103.54822540283205,Very Low
Device_1,-24,0.1584893192461113,0.0001472707871085,100.15604400634766,Very Low
Device_1,-50,3.1622776601683795,0.0031510928314684,98.52403259277344,Low
Device_1,-38,0.7943282347242815,0.0007831168368966,98.24349975585938,Low
Device_1,-5,0.0177827941003892,6.562683191886106e-06,98.1622314453125,Low
Device_1,-49,2.8183829312644537,0.0028071942439589,98.20085144042967,Low
Device_1,-5,0.0177827941003892,6.562683191886106e-06,98.38096618652344,Low
Device_1,-97,707.945784384138,0.7079425074451745,98.4747314453125,Low
Device_1,-7,0.0223872113856834,1.11671521401716e-05,135.76304626464844,Very Low
Device_1,-78,79.43282347242814,0.0794224944229294,113.50326538085938,Very Low
Device_1,-86,199.52623149688787,0.1995172499327086,106.77444458007812,Very Low
Device_1,-58,7.943282347242816,0.0079321511628996,109.7991180419922,Very Low
Device_1,-72,39.81071705534973,0.0397999434335168,103.3463363647461,Very Low
Device_1,-65,17.78279410038923,0.0177717733184224,101.43938446044922,Very Low
Device_1,-88,251.188643150958,0.2511802412550754,100.00772094726562,Very Low
Device_1,-69,28.183829312644534,0.0281729252335217,110.19082641601562,Very Low
Device_1,-30,0.3162277660168379,0.0003050110037535,104.89823150634766,Very Low
Device_1,-42,1.2589254117941673,0.0012477192268911,100.63133239746094,Very Low
Device_1,-15,0.0562341325190349,4.501445304648557e-05,98.8902816772461,Low
Device_1,-73,44.6683592150963,0.0446576400975164,98.26976013183594,Low
Device_1,-35,0.5623413251903491,0.0005511273243976,100.1828384399414,Very Low
Device_1,-59,8.912509381337454,0.0089013890720225,99.26383209228516,Low
Device_1,-56,6.309573444801933,0.0062984239297377,99.0435562133789,Low
Device_1,-39,0.8912509381337456,0.0008800406278089,98.90541076660156,Low
Device_1,-44,1.5848931924611136,0.0015736906650177,98.62242126464844,Low
Device_1,-95,562.341325190349,0.5623364145241523,98.6124267578125,Low
Device_1,-73,44.6683592150963,0.0446576400975164,127.357666015625,Very Low
Device_1,-73,44.6683592150963,0.0446576400975164,112.35662078857422,Very Low
Device_1,-57,7.079457843841379,0.0070683169671191,105.21858215332033,Very Low
Device_1,-17,0.0707945784384138,5.957506233858777e-05,100.73728942871094,Very Low
Device_1,-71,35.48133892335755,0.035470516724558,98.72787475585938,Low
Device_1,-39,0.8912509381337456,0.0008800406278089,99.67874145507812,Low
Device_1,-26,0.1995262314968879,0.0001883081598061,98.85556030273438,Low
Device_1,-9,0.0281838293126445,1.696383510698536e-05,98.39356994628906,Low
Device_1,-12,0.0398107170553497,2.8590853306980447e-05,98.24954986572266,Low
Device_1,-39,0.8912509381337456,0.0008800406278089,98.24915313720705,Low
Device_1,-4,0.0158489319246111,4.628799317574054e-06,98.48441314697266,Low
Device_1,-100,1000.0,1.0,98.4937973022461,Low
Device_1,-74,50.11872336272722,0.050108065399925,154.49513244628906,Very Low
Device_1,-39,0.8912509381337456,0.0008800406278089,120.95380401611328,Very Low
Device_1,-24,0.1584893192461113,0.0001472707871085,106.38465118408205,Very Low
Device_1,-98,794.3282347242813,0.7943259270232268,100.20641326904295,Very Low
Device_1,-31,0.3548133892335754,0.0003435970599129,137.5542755126953,Very Low
Device_1,-29,0.2818382931264453,0.0002706211450026,114.4998016357422,Very Low
Device_1,-74,50.11872336272722,0.050108065399925,103.9935302734375,Very Low
Device_2,-92,398.1071705534973,0.3981004171291011,101.63086700439452,Very Low
Device_2,-39,0.8912509381337456,0.0008800406278089,117.11902618408205,Very Low
Device_2,-64,15.848931924611133,0.0158378894441104,106.8737564086914,Very Low
Device_2,-4,0.0158489319246111,4.628799317574054e-06,101.7244873046875,Very Low
Device_2,-50,3.1622776601683795,0.0031510928314684,99.08331298828124,Low
Device_2,-57,7.079457843841379,0.0070683169671191,98.30416107177734,Low
Device_2,-77,70.79457843841381,0.0707841524651241,98.35660552978516,Low
Device_2,-22,0.1258925411794167,0.0001146736432958,101.544677734375,Very Low
Device_2,-42,1.2589254117941673,0.0012477192268911,99.8533172607422,Low
Device_2,-69,28.183829312644534,0.0281729252335217,98.8718490600586,Low
Device_2,-5,0.0177827941003892,6.562683191886106e-06,99.73871612548828,Low
Device_2,-13,0.0446683592150963,3.3448549970980035e-05,99.08547973632812,Low
Device_2,-49,2.8183829312644537,0.0028071942439589,98.63906860351562,Low
Device_2,-39,0.8912509381337456,0.0008800406278089,98.61254119873048,Low
Device_2,-43,1.4125375446227544,0.0014013330832955,98.55220794677734,Low
Device_2,-49,2.8183829312644537,0.0028071942439589,98.5601806640625,Low
Device_2,-89,281.8382931264455,0.2818302351291504,98.64216613769533,Low
Device_2,-62,12.589254117941676,0.012578175062844,112.25672149658205,Very Low
Device_2,-99,891.2509381337459,0.8912497179355121,105.23369598388672,Very Low
Device_2,-98,794.3282347242813,0.7943259270232268,147.764404296875,Very Low
Device_2,-45,1.7782794100389228,0.0017670790524489,151.25120544433594,Very Low
Device_2,-20,0.1,8.878081159407034e-05,119.79402160644533,Very Low
Device_2,-42,1.2589254117941673,0.0012477192268911,105.9809799194336,Very Low
Device_2,-99,891.2509381337459,0.8912497179355121,100.33523559570312,Very Low
Device_2,-99,891.2509381337459,0.8912497179355121,141.7241973876953,Very Low
Device_2,-9,0.0281838293126445,1.696383510698536e-05,153.25039672851562,Very Low
Device_2,-47,2.2387211385683394,0.0022275259472775,122.0477523803711,Very Low
Device_2,-14,0.0501187233627272,3.889897527338869e-05,107.66704559326172,Very Low
Device_2,-5,0.0177827941003892,6.562683191886106e-06,101.31422424316406,Very Low
Device_2,-4,0.0158489319246111,4.628799317574054e-06,98.6406478881836,Low
Device_2,-100,1000.0,1.0,97.89899444580078,Low
Device_2,-82,125.89254117941675,0.1258827334223735,149.992431640625,Very Low
Device_2,-99,891.2509381337459,0.8912497179355121,123.32201385498048,Very Low
Device_2,-48,2.51188643150958,0.0025006943052181,148.53614807128906,Very Low
Device_2,-57,7.079457843841379,0.0070683169671191,118.88967895507812,Very Low
Device_2,-11,0.0354813389233575,2.4261426598021624e-05,105.82418060302734,Very Low
Device_2,-69,28.183829312644534,0.0281729252335217,100.26482391357422,Very Low
Device_2,-31,0.3548133892335754,0.0003435970599129,99.51478576660156,Low
Device_2,-69,28.183829312644534,0.0281729252335217,98.5330047607422,Low
Device_2,-33,0.4466835921509631,0.0004354682936425,99.3134994506836,Low
Device_2,-46,1.9952623149688795,0.0019840643919944,98.6637725830078,Low
Device_2,-26,0.1995262314968879,0.0001883081598061,98.39894104003906,Low
Device_2,-45,1.7782794100389228,0.0017670790524489,98.27584075927734,Low
Device_2,-84,158.48931924611142,0.1584798772350373,98.57459259033205,Low
Device_2,-63,14.12537544622754,0.0141143136268881,106.00537109375,Very Low
Device_2,-77,70.79457843841381,0.0707841524651241,102.61703491210938,Very Low
Device_2,-32,0.3981071705534972,0.0003868913270025,103.12602996826172,Very Low
Device_2,-3,0.0141253754462275,2.9052235003517167e-06,100.33952331542967,Very Low
Device_2,-31,0.3548133892335754,0.0003435970599129,98.9195327758789,Low
Device_2,-15,0.0562341325190349,4.501445304648557e-05,98.44496154785156,Low
Device_2,-90,316.227766016838,0.3162200938801045,98.3280029296875,Low
Device_2,-85,177.82794100389228,0.1778187159781577,113.65119934082033,Very Low
Device_2,-4,0.0158489319246111,4.628799317574054e-06,113.13744354248048,Very Low
Device_2,-28,0.251188643150958,0.0002399711511285,104.41160583496094,Very Low
Device_2,-42,1.2589254117941673,0.0012477192268911,100.13365173339844,Very Low
Device_2,-31,0.3548133892335754,0.0003435970599129,98.59642028808594,Low
Device_2,-21,0.1122018454301963,0.0001009827939327,98.17689514160156,Low
Device_2,-8,0.0251188643150957,1.3898835719577866e-05,98.13177490234376,Low
Device_2,-98,794.3282347242813,0.7943259270232268,98.1908187866211,Low
Device_2,-81,112.2018454301963,0.1121918840592966,140.3973388671875,Very Low
Device_2,-42,1.2589254117941673,0.0012477192268911,119.4038543701172,Very Low
Device_2,-65,17.78279410038923,0.0177717733184224,106.2634735107422,Very Low
Device_2,-82,125.89254117941675,0.1258827334223735,101.10130310058594,Very Low
Device_2,-11,0.0354813389233575,2.4261426598021624e-05,104.208251953125,Very Low
Device_2,-34,0.5011872336272722,0.0004899725466666,100.76056671142578,Very Low
Device_2,-82,125.89254117941675,0.1258827334223735,98.90576171875,Low
Device_2,-81,112.2018454301963,0.1121918840592966,103.86493682861328,Very Low
Device_2,-5,0.0177827941003892,6.562683191886106e-06,105.80512237548828,Very Low
Device_2,-30,0.3162277660168379,0.0003050110037535,101.50132751464844,Very Low
Device_2,-49,2.8183829312644537,0.0028071942439589,99.32979583740234,Low
Device_2,-68,25.118864315095795,0.0251079258461142,98.6093978881836,Low
Device_2,-61,11.220184543019636,0.0112090901265363,99.45574951171876,Low
Device_2,-62,12.589254117941676,0.012578175062844,99.34237670898438,Low
Device_2,-19,0.0891250938133745,7.79057833876215e-05,99.34309387207033,Low
Device_2,-100,1000.0,1.0,98.77304077148438,Low
Device_2,-90,316.227766016838,0.3162200938801045,153.9820556640625,Very Low
Device_2,-9,0.0281838293126445,1.696383510698536e-05,131.20037841796875,Very Low
Device_2,-44,1.5848931924611136,0.0015736906650177,111.41716003417967,Very Low
Device_2,-12,0.0398107170553497,2.8590853306980447e-05,102.33415985107422,Very Low
Device_2,-51,3.548133892335755,0.0035369533930625,98.90239715576172,Low
Device_2,-78,79.43282347242814,0.0794224944229294,98.07307434082033,Low
Device_2,-70,31.622776601683796,0.0316119111086171,101.33490753173828,Very Low
Device_2,-7,0.0223872113856834,1.11671521401716e-05,101.04972839355467,Very Low
Device_2,-59,8.912509381337454,0.0089013890720225,99.33673858642578,Low
Device_2,-2,0.0125892541179416,1.3690849363076802e-06,98.8796157836914,Low
Device_2,-94,501.18723362727246,0.5011816367931838,98.575439453125,Low
Device_2,-85,177.82794100389228,0.1778187159781577,123.74100494384766,Very Low
Device_2,-11,0.0354813389233575,2.4261426598021624e-05,116.76122283935548,Very Low
Device_2,-41,1.1220184543019631,0.0011108107332603,105.6231689453125,Very Low
Device_2,-99,891.2509381337459,0.8912497179355121,100.4210433959961,Very Low
Device_2,-100,1000.0,1.0,144.67129516601562,Very Low
Device_2,-53,4.466835921509632,0.0044556657303583,160.54989624023438,Very Low
Device_2,-89,281.8382931264455,0.2818302351291504,123.50182342529295,Very Low
Device_2,-32,0.3981071705534972,0.0003868913270025,118.64696502685548,Very Low
Device_2,-64,15.848931924611133,0.0158378894441104,106.96041107177734,Very Low
Device_2,-69,28.183829312644534,0.0281729252335217,101.84507751464844,Very Low
Device_2,-92,398.1071705534973,0.3981004171291011,100.29610443115234,Very Low
Device_2,-2,0.0125892541179416,1.3690849363076802e-06,116.66683197021484,Very Low
Device_2,-82,125.89254117941675,0.1258827334223735,106.92129516601562,Very Low
Device_2,-53,4.466835921509632,0.0044556657303583,106.5783462524414,Very Low
Device_2,-21,0.1122018454301963,0.0001009827939327,101.7176742553711,Very Low
Device_2,-98,794.3282347242813,0.7943259270232268,99.19149017333984,Low
Device_2,-81,112.2018454301963,0.1121918840592966,139.206298828125,Very Low
Device_2,-77,70.79457843841381,0.0707841524651241,119.1156234741211,Very Low
Device_2,-47,2.2387211385683394,0.0022275259472775,109.02046966552734,Very Low
Device_2,-68,25.118864315095795,0.0251079258461142,101.95555114746094,Very Low
Device_2,-77,70.79457843841381,0.0707841524651241,100.01265716552734,Very Low
Device_2,-26,0.1995262314968879,0.0001883081598061,101.6309051513672,Very Low
Device_2,-29,0.2818382931264453,0.0002706211450026,99.64346313476562,Low
Device_2,-65,17.78279410038923,0.0177717733184224,98.57112121582033,Low
Device_2,-63,14.12537544622754,0.0141143136268881,98.98041534423828,Low
Device_2,-17,0.0707945784384138,5.957506233858777e-05,99.15579986572266,Low
Device_2,-2,0.0125892541179416,1.3690849363076802e-06,98.7936782836914,Low
Device_2,-12,0.0398107170553497,2.8590853306980447e-05,98.53646087646484,Low
Device_2,-2,0.0125892541179416,1.3690849363076802e-06,98.46574401855467,Low
Device_2,-76,63.09573444801933,0.0630852220913101,98.45098876953124,Low
Device_2,-8,0.0251188643150957,1.3898835719577866e-05,101.39160919189452,Very Low
Device_2,-83,141.2537544622754,0.1412441190628139,99.9031219482422,Low
Device_2,-19,0.0891250938133745,7.79057833876215e-05,105.56297302246094,Very Low
Device_2,-35,0.5623413251903491,0.0005511273243976,101.68601989746094,Very Low
Device_2,-47,2.2387211385683394,0.0022275259472775,99.49214935302734,Low
Device_2,-66,19.9526231496888,0.0199416267138775,98.71827697753906,Low
Device_2,-21,0.1122018454301963,0.0001009827939327,99.31971740722656,Low
Device_2,-40,1.0,0.0009887909098734,98.79865264892578,Low
Device_2,-60,10.0,0.0099888918926673,98.55802154541016,Low
Device_2,-1,0.0112201845430196,0.0,98.9001922607422,Low
Device_2,-68,25.118864315095795,0.0251079258461142,98.66311645507812,Low
Device_2,-33,0.4466835921509631,0.0004354682936425,99.6699676513672,Low
Device_2,-68,25.118864315095795,0.0251079258461142,99.09603881835938,Low
Device_2,-87,223.872113856834,0.2238634054610127,99.84335327148438,Low
Device_2,-80,100.0,0.0999899017206067,109.75585174560548,Very Low
Device_2,-53,4.466835921509632,0.0044556657303583,108.01270294189452,Very Low
Device_2,-81,112.2018454301963,0.1121918840592966,102.43115234375,Very Low
Device_2,-93,446.683592150963,0.4466773837690971,104.6007308959961,Very Low
Device_2,-94,501.18723362727246,0.5011816367931838,122.2750244140625,Very Low
Device_2,-34,0.5011872336272722,0.0004899725466666,130.94476318359375,Very Low
Device_2,-84,158.48931924611142,0.1584798772350373,111.87420654296876,Very Low
Device_2,-68,25.118864315095795,0.0251079258461142,109.36847686767578,Very Low
Device_2,-53,4.466835921509632,0.0044556657303583,103.577880859375,Very Low
Device_2,-25,0.1778279410038923,0.0001666096258516,100.06403350830078,Very Low
Device_2,-42,1.2589254117941673,0.0012477192268911,98.5082778930664,Low
Device_2,-15,0.0562341325190349,4.501445304648557e-05,98.10013580322266,Low
Device_2,-79,89.12509381337455,0.0891148735141579,98.02655029296876,Low
Device_2,-71,35.48133892335755,0.035470516724558,102.10779571533205,Very Low
Device_2,-63,14.12537544622754,0.0141143136268881,101.78157806396484,Very Low
Device_2,-50,3.1622776601683795,0.0031510928314684,100.4656982421875,Very Low
Device_2,-47,2.2387211385683394,0.0022275259472775,99.24528503417967,Low
Device_2,-93,446.683592150963,0.4466773837690971,98.75080108642578,Low
Device_2,-74,50.11872336272722,0.050108065399925,120.71782684326172,Very Low
Device_2,-74,50.11872336272722,0.050108065399925,110.16104888916016,Very Low
Device_2,-3,0.0141253754462275,2.9052235003517167e-06,104.7667007446289,Very Low
Device_2,-80,100.0,0.0999899017206067,100.41830444335938,Very Low
Device_2,-71,35.48133892335755,0.035470516724558,103.09410858154295,Very Low
Device_2,-4,0.0158489319246111,4.628799317574054e-06,101.88705444335938,Very Low
Device_2,-73,44.6683592150963,0.0446576400975164,99.60891723632812,Low
Device_2,-37,0.7079457843841379,0.0006967334173186,100.55499267578124,Very Low
Device_2,-4,0.0158489319246111,4.628799317574054e-06,99.25830841064452,Low
Device_2,-32,0.3981071705534972,0.0003868913270025,98.544189453125,Low
Device_2,-40,1.0,0.0009887909098734,98.42854309082033,Low
Device_2,-53,4.466835921509632,0.0044556657303583,98.42762756347656,Low
Device_2,-82,125.89254117941675,0.1258827334223735,98.63089752197266,Low
Device_2,-97,707.945784384138,0.7079425074451745,104.42453002929688,Very Low
Device_2,-66,19.9526231496888,0.0199416267138775,137.7795867919922,Very Low
Device_2,-37,0.7079457843841379,0.0006967334173186,114.94281005859376,Very Low
Device_2,-52,3.981071705534972,0.0039698960639584,104.05358123779295,Very Low
Device_2,-84,158.48931924611142,0.1584798772350373,99.72193908691406,Low
Device_2,-57,7.079457843841379,0.0070683169671191,105.2509536743164,Very Low
Device_2,-9,0.0281838293126445,1.696383510698536e-05,101.67256927490234,Very Low
Device_2,-71,35.48133892335755,0.035470516724558,99.30155181884766,Low
Device_2,-8,0.0251188643150957,1.3898835719577866e-05,99.92181396484376,Low
Device_2,-55,5.623413251903491,0.0056122560379089,98.8993911743164,Low
